TIMESTAMP,POWER
20131121 14:00,0.26497903
20131121 15:00,0.2709594
20131121 16:00,0.20739195
20131121 17:00,0.15099594
20131121 18:00,0.12749004
20131121 19:00,0.112998344
20131121 20:00,0.15645474
20131121 21:00,0.25793698
20131121 22:00,0.410832
20131121 23:00,0.40596247
20131122 0:00,0.3699964
20131122 1:00,0.43465474
20131122 2:00,0.4452324
20131122 3:00,0.43834704
20131122 4:00,0.47056222
20131122 5:00,0.5334607
20131122 6:00,0.59206724
20131122 7:00,0.6155742
20131122 8:00,0.6253203
20131122 9:00,0.60749435
20131122 10:00,0.58128583
20131122 11:00,0.5208835
20131122 12:00,0.4237835
20131122 13:00,0.344861
20131122 14:00,0.30216953
20131122 15:00,0.2650847
20131122 16:00,0.26119295
20131122 17:00,0.2500715
20131122 18:00,0.25229064
20131122 19:00,0.2512684
20131122 20:00,0.24977955
20131122 21:00,0.3196012
20131122 22:00,0.4854786
20131122 23:00,0.53500515
20131123 0:00,0.46893966
20131123 1:00,0.48072127
20131123 2:00,0.42167813
20131123 3:00,0.41130337
20131123 4:00,0.42778668
20131123 5:00,0.45816514
20131123 6:00,0.45790386
20131123 7:00,0.4883397
20131123 8:00,0.5855565
20131123 9:00,0.5849387
20131123 10:00,0.44499096
20131123 11:00,0.3979714
20131123 12:00,0.3112797
20131123 13:00,0.3039504
20131123 14:00,0.33855167
20131123 15:00,0.33647057
20131123 16:00,0.35621002
20131123 17:00,0.3377151
20131123 18:00,0.3007067
20131123 19:00,0.27308738
20131123 20:00,0.31541285
20131123 21:00,0.4180995
20131123 22:00,0.41820613
20131123 23:00,0.34526044
20131124 0:00,0.26693717
20131124 1:00,0.10942053
20131124 2:00,0.07887109
20131124 3:00,0.09917114
20131124 4:00,0.13202977
20131124 5:00,0.1762166
20131124 6:00,0.21989372
20131124 7:00,0.26208338
20131124 8:00,0.2741888
20131124 9:00,0.26967558
20131124 10:00,0.29334244
20131124 11:00,0.3889027
20131124 12:00,0.4448312
20131124 13:00,0.49023795
20131124 14:00,0.49375656
20131124 15:00,0.4710655
20131124 16:00,0.436223
20131124 17:00,0.40712616
20131124 18:00,0.37740847
20131124 19:00,0.37807977
20131124 20:00,0.4037365
20131124 21:00,0.4618785
20131124 22:00,0.4964964
20131124 23:00,0.502431
20131125 0:00,0.41000706
20131125 1:00,0.18501037
20131125 2:00,0.07517962
20131125 3:00,0.05352496
20131125 4:00,0.04236578
20131125 5:00,0.035622254
20131125 6:00,0.03306307
20131125 7:00,0.03452395
20131125 8:00,0.05381381
20131125 9:00,0.0790487
20131125 10:00,0.2622942
20131125 11:00,0.38392577
20131125 12:00,0.32766405
20131125 13:00,0.35852632
20131125 14:00,0.42246166
20131125 15:00,0.4598687
20131125 16:00,0.46791336
20131125 17:00,0.47509465
20131125 18:00,0.46683684
20131125 19:00,0.45874333
20131125 20:00,0.4233394
20131125 21:00,0.4897428
20131125 22:00,0.5220784
20131125 23:00,0.5059697
20131126 0:00,0.38023847
20131126 1:00,0.11460511
20131126 2:00,0.07821831
20131126 3:00,0.07228606
20131126 4:00,0.073661394
20131126 5:00,0.08941801
20131126 6:00,0.12220707
20131126 7:00,0.17057773
20131126 8:00,0.22022465
20131126 9:00,0.13827384
20131126 10:00,0.23936918
20131126 11:00,0.43551734
20131126 12:00,0.5628025
20131126 13:00,0.47096062
20131126 14:00,0.48374096
20131126 15:00,0.5152501
20131126 16:00,0.5537597
20131126 17:00,0.5885771
20131126 18:00,0.5881153
20131126 19:00,0.5821571
20131126 20:00,0.5864013
20131126 21:00,0.64693105
20131126 22:00,0.6291533
20131126 23:00,0.69019145
20131127 0:00,0.7416192
20131127 1:00,0.68334407
20131127 2:00,0.64808154
20131127 3:00,0.63681835
20131127 4:00,0.63319093
20131127 5:00,0.6204469
20131127 6:00,0.5852557
20131127 7:00,0.53870463
20131127 8:00,0.45618096
20131127 9:00,0.11009484
20131127 10:00,0.22731379
20131127 11:00,0.5752475
20131127 12:00,0.5281235
20131127 13:00,0.46356693
20131127 14:00,0.36837953
20131127 15:00,0.09676509
20131127 16:00,0.05554457
20131127 17:00,0.069021836
20131127 18:00,0.07017122
20131127 19:00,0.06821769
20131127 20:00,0.06299989
20131127 21:00,0.075515874
20131127 22:00,0.5152485
20131127 23:00,0.6985998
20131128 0:00,0.7072692
20131128 1:00,0.48656443
20131128 2:00,0.6732418
20131128 3:00,0.5201439
20131128 4:00,0.5312627
20131128 5:00,0.6158069
20131128 6:00,0.52980596
20131128 7:00,0.2798785
20131128 8:00,0.38829222
20131128 9:00,0.38126525
20131128 10:00,0.48749015
20131128 11:00,0.47118166
20131128 12:00,0.46638164
20131128 13:00,0.5807343
20131128 14:00,0.57985765
20131128 15:00,0.553981
20131128 16:00,0.57651967
20131128 17:00,0.55347437
20131128 18:00,0.5930322
20131128 19:00,0.60111785
20131128 20:00,0.60718167
20131128 21:00,0.6682526
20131128 22:00,0.69201547
20131128 23:00,0.6786334
20131129 0:00,0.65223545
20131129 1:00,0.6067639
20131129 2:00,0.5524971
20131129 3:00,0.5314494
20131129 4:00,0.5358657
20131129 5:00,0.53500617
20131129 6:00,0.54478836
20131129 7:00,0.5681958
20131129 8:00,0.59317774
20131129 9:00,0.5576436
20131129 10:00,0.4346302
20131129 11:00,0.47319505
20131129 12:00,0.5393353
20131129 13:00,0.5920587
20131129 14:00,0.6274962
20131129 15:00,0.6565288
20131129 16:00,0.6603262
20131129 17:00,0.6621673
20131129 18:00,0.68005973
20131129 19:00,0.70919764
20131129 20:00,0.72501063
20131129 21:00,0.76247567
20131129 22:00,0.8348413
20131129 23:00,0.8498054
20131130 0:00,0.8367466
20131130 1:00,0.75782543
20131130 2:00,0.7191177
20131130 3:00,0.65042645
20131130 4:00,0.6172206
20131130 5:00,0.6035472
20131130 6:00,0.5911945
20131130 7:00,0.58575106
20131130 8:00,0.61754465
20131130 9:00,0.49227384
20131130 10:00,0.48936513
20131130 11:00,0.5687377
20131130 12:00,0.6197627
20131130 13:00,0.65619373
20131130 14:00,0.7144665
20131130 15:00,0.7747192
20131130 16:00,0.70756567
20131130 17:00,0.64082044
20131130 18:00,0.69344074
20131130 19:00,0.7083146
20131130 20:00,0.8019374
20131130 21:00,0.8688535
20131130 22:00,0.8250392
20131130 23:00,0.7539707
20131201 0:00,0.64367783
