TIMESTAMP,POWER
20131105 17:00,0.30805144
20131105 18:00,0.36624646
20131105 19:00,0.5116036
20131105 20:00,0.4581767
20131105 21:00,0.5236667
20131105 22:00,0.51540804
20131105 23:00,0.64546436
20131106 0:00,0.6059167
20131106 1:00,0.5127778
20131106 2:00,0.34789816
20131106 3:00,0.18474618
20131106 4:00,0.13749254
20131106 5:00,0.10910586
20131106 6:00,0.08343171
20131106 7:00,0.06345511
20131106 8:00,0.09416512
20131106 9:00,0.08772655
20131106 10:00,0.052702304
20131106 11:00,0.1189228
20131106 12:00,0.19756697
20131106 13:00,0.23019287
20131106 14:00,0.24622226
20131106 15:00,0.40087655
20131106 16:00,0.6058071
20131106 17:00,0.22700027
20131106 18:00,0.014343277
20131106 19:00,0.014343277
20131106 20:00,0.11290379
20131106 21:00,0.4524935
20131106 22:00,0.29345244
20131106 23:00,0.21883217
20131107 0:00,0.21623659
20131107 1:00,0.09447536
20131107 2:00,0.11266711
20131107 3:00,0.15412399
20131107 4:00,0.44501764
20131107 5:00,0.5033293
20131107 6:00,0.25571987
20131107 7:00,0.15701164
20131107 8:00,0.5732265
20131107 9:00,0.5784635
20131107 10:00,0.2661665
20131107 11:00,0.74072623
20131107 12:00,0.33530766
20131107 13:00,0.28223443
20131107 14:00,0.73701674
20131107 15:00,0.6143241
20131107 16:00,0.54216456
20131107 17:00,0.88484186
20131107 18:00,0.41312537
20131107 19:00,0.59342307
20131107 20:00,0.5617818
20131107 21:00,0.7205582
20131107 22:00,0.8623082
20131107 23:00,0.85937256
20131108 0:00,0.82979697
20131108 1:00,0.7544696
20131108 2:00,0.7541103
20131108 3:00,0.48869854
20131108 4:00,0.68934554
20131108 5:00,0.82530415
20131108 6:00,0.9054714
20131108 7:00,0.8611974
20131108 8:00,0.8189865
20131108 9:00,0.7671016
20131108 10:00,0.6600403
20131108 11:00,0.58966553
20131108 12:00,0.41354203
20131108 13:00,0.46870548
20131108 14:00,0.3259169
20131108 15:00,0.4507791
20131108 16:00,0.4186166
20131108 17:00,0.40078488
20131108 18:00,0.428024
20131108 19:00,0.33414114
20131108 20:00,0.3927523
20131108 21:00,0.43955627
20131108 22:00,0.3187629
20131108 23:00,0.12080319
20131109 0:00,0.121807
20131109 1:00,0.277762
20131109 2:00,0.22855926
20131109 3:00,0.18523829
20131109 4:00,0.1938177
20131109 5:00,0.27313367
20131109 6:00,0.29502806
20131109 7:00,0.406626
20131109 8:00,0.50909853
20131109 9:00,0.48508975
20131109 10:00,0.6012198
20131109 11:00,0.45877168
20131109 12:00,0.49336407
20131109 13:00,0.57616985
20131109 14:00,0.62475115
20131109 15:00,0.58781815
20131109 16:00,0.56059194
20131109 17:00,0.48409554
20131109 18:00,0.49836624
20131109 19:00,0.59184957
20131109 20:00,0.5828081
20131109 21:00,0.56107724
20131109 22:00,0.534446
20131109 23:00,0.48492536
20131110 0:00,0.711928
20131110 1:00,0.6437891
20131110 2:00,0.4181166
20131110 3:00,0.2974489
20131110 4:00,0.2704174
20131110 5:00,0.22842658
20131110 6:00,0.2579602
20131110 7:00,0.27597302
20131110 8:00,0.31009483
20131110 9:00,0.4043929
20131110 10:00,0.36348003
20131110 11:00,0.31874657
20131110 12:00,0.3089952
20131110 13:00,0.48587257
20131110 14:00,0.65622014
20131110 15:00,0.77701855
20131110 16:00,0.6704282
20131110 17:00,0.6925454
20131110 18:00,0.691217
20131110 19:00,0.5522158
20131110 20:00,0.38777775
20131110 21:00,0.2380127
20131110 22:00,0.19452336
20131110 23:00,0.18212777
20131111 0:00,0.2237662
20131111 1:00,0.20064688
20131111 2:00,0.16895226
20131111 3:00,0.22368325
20131111 4:00,0.23709223
20131111 5:00,0.23488641
20131111 6:00,0.29218864
20131111 7:00,0.2862063
20131111 8:00,0.23549177
20131111 9:00,0.19811933
20131111 10:00,0.6345598
20131111 11:00,0.71783465
20131111 12:00,0.4950236
20131111 13:00,0.40762594
20131111 14:00,0.42145795
20131111 15:00,0.29296827
20131111 16:00,0.25330406
20131111 17:00,0.14891505
20131111 18:00,0.038476557
20131111 19:00,0.05190259
20131111 20:00,0.094111934
20131111 21:00,0.029887713
20131111 22:00,0.014343277
20131111 23:00,0.014343277
20131112 0:00,0.014343277
20131112 1:00,0.08719293
20131112 2:00,0.13894176
20131112 3:00,0.13104674
20131112 4:00,0.19138502
20131112 5:00,0.2372249
20131112 6:00,0.24293843
20131112 7:00,0.3127126
20131112 8:00,0.4198998
20131112 9:00,0.5268606
20131112 10:00,0.69720715
20131112 11:00,0.5481139
20131112 12:00,0.40740925
20131112 13:00,0.33992392
20131112 14:00,0.464494
20131112 15:00,0.60689527
20131112 16:00,0.50914556
20131112 17:00,0.38597792
20131112 18:00,0.31718922
20131112 19:00,0.2319592
20131112 20:00,0.15809801
20131112 21:00,0.12659276
20131112 22:00,0.06637286
20131112 23:00,0.020883486
20131113 0:00,0.014343277
20131113 1:00,0.014343277
20131113 2:00,0.014343277
20131113 3:00,0.014343277
20131113 4:00,0.014343277
20131113 5:00,0.014343277
20131113 6:00,0.01732054
20131113 7:00,0.06190642
20131113 8:00,0.14602423
20131113 9:00,0.31852645
20131113 10:00,0.49997884
20131113 11:00,0.33657426
20131113 12:00,0.30569622
20131113 13:00,0.46930042
20131113 14:00,0.53391373
20131113 15:00,0.26974443
20131113 16:00,0.2302841
20131113 17:00,0.22151893
20131113 18:00,0.11967711
20131113 19:00,0.17071642
20131113 20:00,0.2653623
20131113 21:00,0.4989768
20131113 22:00,0.56207925
20131113 23:00,0.4082842
20131114 0:00,0.3375075
20131114 1:00,0.28554976
20131114 2:00,0.08056562
20131114 3:00,0.014343277
20131114 4:00,0.042643227
20131114 5:00,0.2698183
20131114 6:00,0.48928565
20131114 7:00,0.55519056
20131114 8:00,0.3438402
20131114 9:00,0.2999682
20131114 10:00,0.18185852
20131114 11:00,0.08308744
20131114 12:00,0.1984792
20131114 13:00,0.32839164
20131114 14:00,0.324167
20131114 15:00,0.31048876
20131114 16:00,0.31916243
20131114 17:00,0.40197644
20131114 18:00,0.3279167
20131114 19:00,0.342607
20131114 20:00,0.28305507
20131114 21:00,0.31251568
20131114 22:00,0.39770183
20131114 23:00,0.34932303
20131115 0:00,0.32133952
20131115 1:00,0.23117968
20131115 2:00,0.2015842
20131115 3:00,0.2278295
20131115 4:00,0.41392532
20131115 5:00,0.37704545
20131115 6:00,0.29716986
20131115 7:00,0.13236171
20131115 8:00,0.0312635
20131115 9:00,0.059118208
20131115 10:00,0.34305698
20131115 11:00,0.2801336
20131115 12:00,0.24511936
20131115 13:00,0.32905826
20131115 14:00,0.5310643
20131115 15:00,0.7424138
20131115 16:00,0.7604096
20131115 17:00,0.8902175
20131115 18:00,0.90540195
20131115 19:00,0.8993123
20131115 20:00,0.8945021
20131115 21:00,0.8665829
20131115 22:00,0.82063276
20131115 23:00,0.74207133
20131116 0:00,0.73304
20131116 1:00,0.60633945
20131116 2:00,0.33930728
20131116 3:00,0.11671197
20131116 4:00,0.028688816
20131116 5:00,0.052730612
20131116 6:00,0.0899127
20131116 7:00,0.10123247
20131116 8:00,0.13285062
20131116 9:00,0.2265193
20131116 10:00,0.3416071
20131116 11:00,0.4610731
20131116 12:00,0.61335343
20131116 13:00,0.524473
20131116 14:00,0.5326769
20131116 15:00,0.4206497
20131116 16:00,0.4022597
20131116 17:00,0.43599826
20131116 18:00,0.39333558
20131116 19:00,0.3408655
20131116 20:00,0.33923233
20131116 21:00,0.2866412
20131116 22:00,0.23108846
20131116 23:00,0.15257338
20131117 0:00,0.16815373
20131117 1:00,0.17979723
20131117 2:00,0.061575316
20131117 3:00,0.025497023
20131117 4:00,0.016875178
20131117 5:00,0.01567901
20131117 6:00,0.014343277
20131117 7:00,0.014343277
20131117 8:00,0.014343277
20131117 9:00,0.014343277
20131117 10:00,0.038103133
20131117 11:00,0.18818165
20131117 12:00,0.1567888
20131117 13:00,0.15404043
20131117 14:00,0.14550558
20131117 15:00,0.20228723
20131117 16:00,0.20307392
20131117 17:00,0.20422053
20131117 18:00,0.18826523
20131117 19:00,0.17186779
20131117 20:00,0.18272203
20131117 21:00,0.12877646
20131117 22:00,0.09148747
20131117 23:00,0.07674416
20131118 0:00,0.058560565
20131118 1:00,0.08005781
20131118 2:00,0.065494955
20131118 3:00,0.07635685
20131118 4:00,0.07884424
20131118 5:00,0.05912692
20131118 6:00,0.06485804
20131118 7:00,0.05677437
20131118 8:00,0.049581133
20131118 9:00,0.08918972
20131118 10:00,0.091363
20131118 11:00,0.13294333
20131118 12:00,0.05268815
20131118 13:00,0.014343277
20131118 14:00,0.014343277
20131118 15:00,0.014343277
20131118 16:00,0.059719414
20131118 17:00,0.19898975
20131118 18:00,0.29486394
20131118 19:00,0.1375184
20131118 20:00,0.07120132
20131118 21:00,0.2198604
20131118 22:00,0.392694
20131118 23:00,0.4072176
20131119 0:00,0.37697878
20131119 1:00,0.36468825
20131119 2:00,0.46296751
20131119 3:00,0.46910474
20131119 4:00,0.23991168
20131119 5:00,0.08911227
20131119 6:00,0.096407674
20131119 7:00,0.10748591
20131119 8:00,0.14616072
20131119 9:00,0.12364537
20131119 10:00,0.09658495
20131119 11:00,0.07514328
20131119 12:00,0.11287843
20131119 13:00,0.43658155
20131119 14:00,0.69658893
20131119 15:00,0.8330006
20131119 16:00,0.76654184
20131119 17:00,0.8547309
20131119 18:00,0.85313404
20131119 19:00,0.60906357
20131119 20:00,0.15034497
20131119 21:00,0.15809801
20131119 22:00,0.43568164
20131119 23:00,0.6512415
20131120 0:00,0.27548063
20131120 1:00,0.13024595
20131120 2:00,0.069273375
20131120 3:00,0.15099491
20131120 4:00,0.24920759
20131120 5:00,0.19427268
20131120 6:00,0.12760018
20131120 7:00,0.091984615
20131120 8:00,0.102099195
20131120 9:00,0.23376694
20131120 10:00,0.6831954
20131120 11:00,0.68413836
20131120 12:00,0.5104763
20131120 13:00,0.36537153
20131120 14:00,0.38562799
20131120 15:00,0.5142652
20131120 16:00,0.43747312
20131120 17:00,0.3146575
20131120 18:00,0.28503278
20131120 19:00,0.21872437
20131120 20:00,0.19393839
20131120 21:00,0.35481417
20131120 22:00,0.509991
20131120 23:00,0.367038
20131121 0:00,0.32940823
20131121 1:00,0.16445827
20131121 2:00,0.050285697
20131121 3:00,0.014872171
20131121 4:00,0.018248394
20131121 5:00,0.055824634
20131121 6:00,0.083225146
20131121 7:00,0.19924082
20131121 8:00,0.3183878
20131121 9:00,0.34691495
20131121 10:00,0.45281443
20131121 11:00,0.5399179
20131121 12:00,0.4840173
20131121 13:00,0.55302215
20131121 14:00,0.71613866
20131121 15:00,0.4778096
20131121 16:00,0.3653965
20131121 17:00,0.24418233
20131121 18:00,0.24540961
20131121 19:00,0.1898437
20131121 20:00,0.20073055
20131121 21:00,0.21633612
20131121 22:00,0.2286256
20131121 23:00,0.11810995
20131122 0:00,0.26399183
20131122 1:00,0.27356037
20131122 2:00,0.18070719
20131122 3:00,0.1353794
20131122 4:00,0.15807943
20131122 5:00,0.19797707
20131122 6:00,0.32299477
20131122 7:00,0.36099693
20131122 8:00,0.38062012
20131122 9:00,0.48487055
20131122 10:00,0.5513078
20131122 11:00,0.58539927
20131122 12:00,0.6468656
20131122 13:00,0.55584025
20131122 14:00,0.3360493
20131122 15:00,0.37837866
20131122 16:00,0.34942302
20131122 17:00,0.38866934
20131122 18:00,0.3956104
20131122 19:00,0.42828232
20131122 20:00,0.38613626
20131122 21:00,0.39295232
20131122 22:00,0.27248538
20131122 23:00,0.2338001
20131123 0:00,0.2833587
20131123 1:00,0.18420766
20131123 2:00,0.2221989
20131123 3:00,0.17157066
20131123 4:00,0.14668846
20131123 5:00,0.14589685
20131123 6:00,0.10452227
20131123 7:00,0.110187784
20131123 8:00,0.15855297
20131123 9:00,0.3330912
20131123 10:00,0.31185097
20131123 11:00,0.43574828
20131123 12:00,0.47214988
20131123 13:00,0.6949515
20131123 14:00,0.57427543
20131123 15:00,0.4903189
20131123 16:00,0.5593394
20131123 17:00,0.51802266
20131123 18:00,0.36640477
20131123 19:00,0.40138483
20131123 20:00,0.49284744
20131123 21:00,0.5123159
20131123 22:00,0.52944386
20131123 23:00,0.3721209
20131124 0:00,0.26733178
20131124 1:00,0.092897594
20131124 2:00,0.022616968
20131124 3:00,0.014343277
20131124 4:00,0.014533296
20131124 5:00,0.014386509
20131124 6:00,0.025907844
20131124 7:00,0.020487603
20131124 8:00,0.017976224
20131124 9:00,0.020772144
20131124 10:00,0.061505612
20131124 11:00,0.18207207
20131124 12:00,0.20011958
20131124 13:00,0.2296041
20131124 14:00,0.32626683
20131124 15:00,0.3518811
20131124 16:00,0.26344204
20131124 17:00,0.2809214
20131124 18:00,0.3249003
20131124 19:00,0.34025723
20131124 20:00,0.28522152
20131124 21:00,0.3557141
20131124 22:00,0.4370315
20131124 23:00,0.29332113
20131125 0:00,0.19738287
20131125 1:00,0.19595326
20131125 2:00,0.09866795
20131125 3:00,0.014343277
20131125 4:00,0.014343277
20131125 5:00,0.014343277
20131125 6:00,0.014343277
20131125 7:00,0.014343277
20131125 8:00,0.014343277
20131125 9:00,0.014343277
20131125 10:00,0.06599416
20131125 11:00,0.021440793
20131125 12:00,0.023542788
20131125 13:00,0.11429848
20131125 14:00,0.24818759
20131125 15:00,0.48112088
20131125 16:00,0.729907
20131125 17:00,0.8147415
20131125 18:00,0.85533583
20131125 19:00,0.89792377
20131125 20:00,0.86943924
20131125 21:00,0.8198889
20131125 22:00,0.75356716
20131125 23:00,0.3585555
20131126 0:00,0.083870664
20131126 1:00,0.09597334
20131126 2:00,0.03140108
20131126 3:00,0.014343277
20131126 4:00,0.014343277
20131126 5:00,0.014343277
20131126 6:00,0.014343277
20131126 7:00,0.014343277
20131126 8:00,0.014343277
20131126 9:00,0.014343277
20131126 10:00,0.014343277
20131126 11:00,0.047674686
20131126 12:00,0.14170216
20131126 13:00,0.36552987
20131126 14:00,0.49912557
20131126 15:00,0.6860164
20131126 16:00,0.8502181
20131126 17:00,0.8376917
20131126 18:00,0.8879165
20131126 19:00,0.9263884
20131126 20:00,0.8954144
20131126 21:00,0.8630224
20131126 22:00,0.77420306
20131126 23:00,0.7818976
20131127 0:00,0.7132229
20131127 1:00,0.7103072
20131127 2:00,0.641386
20131127 3:00,0.5854462
20131127 4:00,0.41155055
20131127 5:00,0.4881427
20131127 6:00,0.4805338
20131127 7:00,0.4440939
20131127 8:00,0.4395396
20131127 9:00,0.40891746
20131127 10:00,0.28748646
20131127 11:00,0.1567331
20131127 12:00,0.4126671
20131127 13:00,0.35274768
20131127 14:00,0.32293764
20131127 15:00,0.33714917
20131127 16:00,0.14107245
20131127 17:00,0.014343277
20131127 18:00,0.014343277
20131127 19:00,0.014343277
20131127 20:00,0.069643475
20131127 21:00,0.08714128
20131127 22:00,0.014343277
20131127 23:00,0.082106255
20131128 0:00,0.18674245
20131128 1:00,0.26293322
20131128 2:00,0.443452
20131128 3:00,0.6963718
20131128 4:00,0.49434263
20131128 5:00,0.21773756
20131128 6:00,0.35748893
20131128 7:00,0.5362387
20131128 8:00,0.54696316
20131128 9:00,0.4765884
20131128 10:00,0.32565856
20131128 11:00,0.19378985
20131128 12:00,0.17675173
20131128 13:00,0.15833014
20131128 14:00,0.324667
20131128 15:00,0.6969315
20131128 16:00,0.64809453
20131128 17:00,0.89644605
20131128 18:00,0.9326665
20131128 19:00,0.9394801
20131128 20:00,0.9425051
20131128 21:00,0.9308316
20131128 22:00,0.9376057
20131128 23:00,0.9280348
20131129 0:00,0.89922297
20131129 1:00,0.8591246
20131129 2:00,0.83592635
20131129 3:00,0.6636021
20131129 4:00,0.4160418
20131129 5:00,0.33306623
20131129 6:00,0.3795702
20131129 7:00,0.37249583
20131129 8:00,0.3682379
20131129 9:00,0.3698128
20131129 10:00,0.45864642
20131129 11:00,0.58816254
20131129 12:00,0.64991856
20131129 13:00,0.647257
20131129 14:00,0.665747
20131129 15:00,0.61039436
20131129 16:00,0.7145012
20131129 17:00,0.8258497
20131129 18:00,0.8266034
20131129 19:00,0.7847047
20131129 20:00,0.90617555
20131129 21:00,0.93224007
20131129 22:00,0.901167
20131129 23:00,0.8967832
20131130 0:00,0.9172738
20131130 1:00,0.88794625
20131130 2:00,0.85382825
20131130 3:00,0.8575277
20131130 4:00,0.7223211
20131130 5:00,0.43823975
20131130 6:00,0.40504283
20131130 7:00,0.37343743
20131130 8:00,0.45139754
20131130 9:00,0.56388754
20131130 10:00,0.6608935
20131130 11:00,0.5595351
20131130 12:00,0.5026091
20131130 13:00,0.6284303
20131130 14:00,0.84728247
20131130 15:00,0.94294167
20131130 16:00,0.9372288
20131130 17:00,0.9382206
20131130 18:00,0.9172341
20131130 19:00,0.93976784
20131130 20:00,0.9060664
20131130 21:00,0.93332106
20131130 22:00,0.9173234
20131130 23:00,0.8921118
20131201 0:00,0.73586386
